"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"aopj","GERAI NASI LEMAK HAJI POYENG","Malaysian","4.5","(100+)","Shah Alam",""
"o43b","MINAMIE BURGER","Asian","4.7","(12)","Shah Alam",""
"om55","Hot Kitchen Roti Jala Corner","Sandwiches","4.7","(90)","Shah Alam",""
"sqyz","Big Apple Donuts & Coffee (Sogo i-City)","Cakes","4.9","(77)","Shah Alam",""
"a8vf","UNCLE BOB KEN RIMBA","Malaysian","3.2","(49)","Shah Alam",""
"e1nd","Warung Awe Kelate","Fried Rice","4.5","(100+)","Shah Alam",""
"e9zf","Ramly Burger Rimba Jaya","Burgers","5","(24)","Shah Alam",""
"mip5","Bread History (Central I-City)","Cakes","4.6","(100+)","Shah Alam",""
"xrte","hani cafe","Asian","3.4","(38)","Shah Alam",""
"kq66","ChaTraMue (Central I-City)","Asian","5","(1)","Shah Alam",""
"c0lw","Pasta Crafters - Sri Muda","Asian","4.6","(23)","Shah Alam",""
"i1ro","Putri Alesha Cafe","Western","4.7","(100+)","Shah Alam",""
"o7nk","BBQ Chicken (i-City Mall)","Korean","4.6","(500+)","Shah Alam",""
"o9zu","Maidinsa MG","Malaysian","4.1","(73)","Shah Alam",""
"n5uy","KFC (Taman Sri Muda Shah Alam)","Fried Chicken","4.4","(5000+)","Shah Alam",""
"q3yf","Hot & Roll (Central i-City)","Wraps","4.6","(100+)","Shah Alam",""
"bhzf","Mixue (Sri Muda Shah Alam MXSMSA-B)","Asian","4.8","(100+)","Shah Alam",""
"r4kq","MyeongDong Topokki (Central I City)","Korean","4.4","(2000+)","Shah Alam",""
"x2ve","SLC Korean Malaysian Taste - Padang Jawa","Korean","5","(99)","Shah Alam",""
"ytua","Jie Burger Bengkel","Burgers","5","(7)","Shah Alam",""
"z9ql","S.Pavitra Burger","Malaysian","4.8","(100+)","Shah Alam",""
"q4vj","Alieana Mee Celup Padang Jawa","Noodles","4.6","(500+)","Shah Alam",""
"m938","D'salai","Malaysian","4.7","(63)","Shah Alam",""
"ixsy","Ayam Penyet Bibik","HomeChef","4.6","(100+)","Shah Alam",""
"e175","Food Bazaar Subang Perdana","Asian","1","(1)","Shah Alam",""
"zz7s","Ayam Penyet Bahagia","Asian","4.9","(97)","Shah Alam",""
"cmu3","Afia Cafe","Nasi Kukus","5","(17)","Shah Alam",""
"u4vh","Pian Roti Canai","Roti Canai","4.7","(100+)","Shah Alam",""
"k77l","Rimba Chicken Rice Balls","Fried Chicken","4.6","(100+)","Shah Alam",""
"bbs1","Penang Chendul @ Central I-City","Malaysian","4.6","(76)","Shah Alam",""
"b1sb","Dapur Panas Mielyn","Sandwiches","4.7","(1000+)","Shah Alam",""
"wqcj","Q'sate","Asian","5","(1)","Shah Alam",""
"qmcs","Bimbo Burger Sri Muda","Burgers","4.9","(18)","Shah Alam",""
"ly0r","Kkedaa Make (Gerai Majlis Laman Niaga)","Asian","5","(5)","Shah Alam",""
"f3nq","Kambing Bakar Shah Alam","Rice Dishes","4.6","(100+)","Shah Alam",""
"q6qa","RESTORAN BERIANI AMBOK SHAH ALAM","Briyani","4.7","(500+)","Shah Alam",""
"xt20","DEEN BURGER (SUBANG PERDANA)","Burgers","4.6","(100+)","Shah Alam",""
"cntt","Restoran Nazeem Corner","Malaysian","4.4","(100+)","Shah Alam",""
"bpgd","Budak Flat","Malaysian","4.8","(12)","Shah Alam",""
"eujb","Selera Balqis & Qaseh","Malaysian","3.4","(23)","Shah Alam",""
"gbur","SARAPAN PAGI KAK SU","Nasi Lemak","4.6","(1000+)","Shah Alam",""
"hhha","AIFAFAMILY TOMYAM","Malaysian","4.5","(25)","Shah Alam",""
"ixd0","Nasi Lemak Kukus D'bonda Kg Melayu Subang","Nasi Lemak","4.8","(100+)","Shah Alam",""
"g3ng","Nasi Gepuk Krispy Jalan Jati","Asian","4.7","(1000+)","Shah Alam",""
"ijwr","Lunch Box Shah Alam","Chicken","4.9","(100+)","Shah Alam",""
"t8ey","Passembour Sri Muda (Rojak)","Malaysian","4.5","(100+)","Shah Alam",""
"abp2","Moo-ka-ta Krua Thai (Setia Alam)","Asian","4.7","(100+)","Shah Alam",""
"apxl","Restoran Ikan Bakar Semporna (Cawangan Shah Alam)","Seafood","4.7","(100+)","Shah Alam",""
"he8z","Marrybrown (Subang Perdana)","Asian","4.4","(500+)","Shah Alam",""
"ltys","Restoran Putra Mudi (TMN SRI MUDA)","Asian","4.7","(17)","Shah Alam",""
"hhgh","HALIMAH NASI AYAM PINANG & WESTERN FOOD","Fried Rice","4.6","(100+)","Shah Alam",""
"ojhs","Sae Ma Eul Setia Alam","Korean","2.3","(5)","Shah Alam",""
"qtlp","Dapur Resipi TokWan","Chicken","4.6","(73)","Shah Alam",""
"wc9m","Restoran Ikan Singgang Shah Alam","Fried Rice","4","(11)","Shah Alam",""
"gknq","Latha's Clay Pot/Satti Soru","Indian","4.2","(25)","Shah Alam",""
"h5yu","Restoran Daun Pisang Sri Vasan (SM)","Roti Canai","4.3","(500+)","Shah Alam",""
"wrqd","Wani's Nasi Lemak","Malaysian","4.9","(27)","Shah Alam",""
"r2tc","PERDANA TOM YAM","Fried Rice","4.3","(1000+)","Shah Alam",""
"nd95","Warung Nasi Lemak Bawah Pokok Dan Roti Canai (Cawangan Padang Jawa)","Malaysian","4.9","(100+)","Shah Alam",""
"vhq3","Satay Aisyh","Malaysian","5","(1)","Shah Alam",""
"eswt","BRO..AYAM GORENG CRISPY RM1","Chicken","4.5","(31)","Shah Alam",""
"hn5d","Rojak Pasembur De Kuali","Malaysian","4.6","(500+)","Shah Alam",""
"i16c","Restoran I-City","Indian","4.8","(6)","Shah Alam",""
"v23u","Mila Tom Yam","Fried Rice","4.3","(100+)","Shah Alam",""
"fbdo","CORNDOTT CHEESE VIRAL TAMAN SRI MUDA - HQ","Western","4.8","(100+)","Shah Alam",""
"sor4","Tauhu Bergedil Ibu Fahd","Malaysian","4.8","(100+)","Shah Alam",""
"d0vj","RESTORAN MUNEER (Srimuda)","Roti Canai","4.7","(100+)","Shah Alam",""
"a0ym","Spice Mantra","Indian","4.5","(1000+)","Shah Alam",""
"fgmk","Restaurant Kedha Virunthu","Indian","2.1","(34)","Shah Alam",""
"s557","Noraidah Soto Sabahan","Asian","5","(2)","Shah Alam",""
"v922","ALONG TOMYAM SUBANG PERDANA","Fried Rice","4.4","(1000+)","Shah Alam",""
"qnk0","Chechi banana leaf cuisine","Indian","3.8","(100+)","Shah Alam",""
"uzci","KEDAI MAKAN ADIK ABANG","Asian","4.7","(7)","Shah Alam",""
"tmfu","Otak Otak Maharani Muar","Seafood","4.8","(5)","Shah Alam",""
"n8df","Nasi Kalut Jitra Mai (Seksyen 7 Shah Alam)","Chicken","4.6","(100+)","Shah Alam",""
"oh94","Ibu's Kitchen (Tmn  Sri Muda)","Malaysian","5","(3)","Shah Alam",""
"mpfu","Zia Amanda Tomyam Seafood","Malaysian","4.5","(500+)","Shah Alam",""
"e2t1","Asam Pedas Mak CT","Asian","3.8","(12)","Shah Alam",""
"ztpt","Brew 9","Coffee","5","(3)","Shah Alam",""
"tuzw","Warung Makan - Alam Impian","Malaysian","4.6","(63)","Shah Alam",""
"r1ts","Ming Yang Restaurant (Sunsuria Forum)","Chinese","4.2","(86)","Shah Alam",""
"y2mp","The Lesung Batu Restaurant","Malaysian","4.4","(54)","Shah Alam",""
"hx8d","BeOurGuest","Malaysian","5","(1)","Shah Alam",""
"rnrq","MASRERA BEST PANIPURI","Malaysian","4.1","(13)","Shah Alam",""
"l0tn","RESTORAN NILAM KLASIK","Malaysian","4.7","(2000+)","Shah Alam",""
"ao5c","PARAMOUNT VILLAGE KOPITIAM","Malaysian","4.8","(23)","Shah Alam",""
"gpxq","Naura Goreng Kunyit Station","Chicken","3.1","(35)","Shah Alam",""
"cld4","Mi.Luwei","Rice Dishes","4.4","(17)","Shah Alam",""
"yb1w","MyFavourite Nasi Lemak (Bawah Pokok)","Nasi Lemak","4.8","(1000+)","Shah Alam",""
"rprb","Taste of Pakistan","Middle Eastern","4.6","(83)","Shah Alam",""
"aifo","Mix Pork Soup Enterprise","Soups","5","(28)","Shah Alam",""
"nz12","Warung Utagha","Chicken","4.4","(100+)","Shah Alam",""
"dsik","6 Piers Cafe","Malaysian","4.2","(4)","Shah Alam",""
"vwiq","Nasi Padang Ibu Masak","Nasi Lemak","4.7","(83)","Shah Alam",""
"l9rx","Mama's kitchen","Desserts","4.7","(2)","Shah Alam",""
"c53p","LaoMa Fried Oyster Omelette","Chinese","4.5","(8)","Shah Alam",""
"bkpo","TJK Little Wok","Chinese","4.4","(100+)","Shah Alam",""
"ysl1","Restaurant Wan Roti Canai (Taman Sri Muda)","Roti Canai","4.8","(1000+)","Shah Alam",""
"z09v","ONE PIECE BURGER/AYAM CRISPY BURGER","Malaysian","4.3","(4)","Shah Alam",""
"ncel","Tata Yeo Thai Food","Thai","4.3","(91)","Shah Alam",""
"jcj2","KOPI HAINAN ALAM IMPIAN","Malaysian","4.9","(9)","Shah Alam",""
"a3zd","kari kambing warisan","Curry","4.9","(100+)","Shah Alam",""
"l2da","Warung Nasi Lemak Bawah Pokok & Roti Canai","Nasi Lemak","4.7","(1000+)","Shah Alam",""
"aq1z","Naura Goreng Kunyit Station","Malaysian","4.3","(20)","Shah Alam",""
"li9a","Anjung Seri Alam","Asian","5","(1)","Shah Alam",""
"q6iq","Tea & Talk (Sunsuria Forum)","Coffee","4.7","(100+)","Shah Alam",""
"u8aj","Namasthe Vegetarian Restaurant (Setia)","Malaysian","4.8","(500+)","Shah Alam",""
"l347","Restaurant Dar Alhajar","Middle Eastern","4.3","(100+)","Shah Alam",""
"t5ya","Shell Out (Setia Alam)","Malaysian","4.5","(100+)","Shah Alam",""
"uc2o","Itsudemo @ Sunsuria Forum","Curry","4.9","(100+)","Shah Alam",""
"v40z","Kafe Pegaga","Malaysian","2.4","(2)","Shah Alam",""
"q0cn","The Society Restaurant & Bar","Western","4.2","(100+)","Shah Alam",""
"ft5w","KOZLENOK FARM CAFE","Asian","2.8","(6)","Shah Alam",""
"yces","Kafeteria Seri Baiduri","Fried Rice","4.3","(100+)","Shah Alam",""
"rmha","GERAI NASI LEMAK DAUN PISANG ENON","Asian","4.8","(29)","Shah Alam",""
"r9et","Restoran MK Fathimah Bistro","Malaysian","4.4","(1000+)","Shah Alam",""
"ikd4","HAZtwin Yong Tau Foo","Malaysian","3.8","(8)","Shah Alam",""
"g5xs","Taste of Pakistan","Malaysian","4.7","(2000+)","Shah Alam",""
"a12i","Setia Rasa Kitchen (U13/BF)","Chicken Rice","4.6","(100+)","Shah Alam",""
"zy2e","DailyTree Vegetarian (Setia branch)","Malaysian","4.9","(8)","Shah Alam",""
"pfn0","Su Cafe","Sandwiches","4.7","(100+)","Shah Alam",""
"nvcx","Phakchi Kitchen","Malaysian","5","(13)","Shah Alam",""
"ci0j","NASI KANDAR 1977 (Setia Alam)","Asian","4.4","(52)","Shah Alam",""
"os5l","The Gorpis (Lakepoint Central)","Asian","5","(2)","Shah Alam",""
"fb6y","Kopi Tok Wan - Foodle (Setia Alam)","Asian","4.9","(43)","Shah Alam",""
"jg3w","BURGER STALL 6","Western","4.9","(500+)","Shah Alam",""
"me9b","Super S Cafe","Desserts","4.9","(18)","Shah Alam",""
"p2us","Restoran Dapur Embun Setia Alam","Roti Canai","4.6","(3000+)","Shah Alam",""
"k8rq","Cik Wan Delights","Healthy","3","(1)","Shah Alam",""
"p97z","Burger Stall 6","Burgers","4.4","(29)","Shah Alam",""
"co4y","Maharaja ikan bakar","Malaysian","4.8","(35)","Shah Alam",""
"h10w","RESTORAN SELERA KAMPUNG KITE","Malaysian","4.3","(69)","Shah Alam",""
"ap77","Restaurant Jin Xuan Hong Kong (USJ 10)","Chinese","4.7","(1000+)","Shah Alam",""
"n99b","Nasi Lemak Pak Long Tiger - Foodle (Setia Alam)","Malaysian","4.3","(77)","Shah Alam",""
"as70","The Ordinary Baker","Cakes","5","(100+)","Shah Alam",""
"xz5d","Chatime (Petron Setia Alam)","Bubble Tea","4.7","(93)","Shah Alam",""
"tr53","Keropok Getel (Setia Alam)","Malaysian","4.6","(100+)","Shah Alam",""
"o5xk","Ayam Penyet Suramadu (Setia Alam)","Ayam Penyet","4.4","(1000+)","Shah Alam",""
"p0mf","Celup Tepung Setia Alam","0 min","4.5","(1000+)","Shah Alam",""
"h8gw","Street Coffee & Tea (Setia Alam)","Desserts","4.3","(100+)","Shah Alam",""
"bnoa","Jendela x Kopi Saigon Setia Alam","Beverages","4.6","(88)","Shah Alam",""
"wm8g","I Am Geprek Bensu @ Foodle (Setia Alam)","Malaysian","4.1","(100+)","Shah Alam",""
"dztx","Along nasi ayam kunyit","Malaysian","4.7","(100+)","Shah Alam",""
"ipu6","Mashigetta Authentic Korean Food","Korean","4.7","(100+)","Shah Alam",""
"ku76","Nasi Kenduri 3 Rumah","Malaysian","4.5","(100+)","Shah Alam",""
"h6zx","Ayam Kunyit Maharaja - Foodle (Setia Alam)","Asian","4.2","(100+)","Shah Alam",""
"j800","Wanie's kitchen","Malaysian","4.7","(38)","Shah Alam",""
"doeg","SM FIVE STAR CURRY HOUSE","Roti Canai","4.5","(100+)","Shah Alam",""
"e2jj","面时MeeTime","Chinese","4.6","(100+)","Shah Alam",""
"ubgj","RIA Ayam Penyet @ Seria 88","Malaysian","4.9","(36)","Shah Alam",""
"lhha","Nasi Mek Kelate","Malaysian","4.8","(34)","Shah Alam",""
"djuw","Char Kuey Teow Udang Galah","Malaysian","4.9","(10)","Shah Alam",""
"rqpc","Yeendol Cendol","Desserts","4.7","(100+)","Shah Alam",""
"c2z0","Grill & Dough MY (Setia Alam)","Malaysian","4.7","(48)","Shah Alam",""
"kjyr","Keria Gula Melaka Mabeless","Tea","4.7","(100+)","Shah Alam",""
"k1fz","Nasi Lemak Kak Yah","Nasi Lemak","4.4","(1000+)","Shah Alam",""
"b6mv","RESTORAN BARKATH ALI RASHEED","Chicken","4.8","(100+)","Shah Alam",""
"b1c0","Frozeng Fast Food","Malaysian","4.7","(9)","Shah Alam",""
"pm17","Ikhwan chicken rice shop","Malaysian","5","(4)","Shah Alam",""
"x42e","NASI AYAM PERCIK BABA IMAN","Malaysian","3.1","(7)","Shah Alam",""
"wbeh","Nasi Lemak Aqilah","Nasi Lemak","4.5","(500+)","Shah Alam",""
"g4lt","NASI LEMAK BOSSQ","Nasi Lemak","4.3","(100+)","Shah Alam",""
"jlgp","RESTORAN BAH KUT TEH YAP MENG","Rice Dishes","4.6","(100+)","Shah Alam",""
"n5ag","Nasi Kukus Boss (Setia Alam)","Nasi Kukus","4.5","(5000+)","Shah Alam",""
"z5sq","Karipap Donut Bikin Panas (Setia Alam)","Bread","4.7","(500+)","Shah Alam",""
"bya9","Ma Chi crispy shrimp cake and Youtiao","Chinese","4.3","(14)","Shah Alam",""
"po3k","NASI KERABU MEK KLATE","Nasi Kerabu","4.8","(42)","Shah Alam",""
"k9o3","Kedai Original Kelantan","Asian","5","(32)","Shah Alam",""
"vz7c","THE GREENHOUSE BANANA LEAF RESTAURANT","Indian","4.5","(1000+)","Shah Alam",""
"u1vl","Aliff Kebab (Setia Alam)","Sandwiches","4.7","(500+)","Shah Alam",""
"d5vl","Sazee nasi ayam","Chicken","4.6","(100+)","Shah Alam",""
"n6yj","Domino's Pizza (Setia Alam 2)","Pizza","4.4","(3000+)","Shah Alam",""
"s3to","Alina Restaurant & Cafe","Malaysian","4.6","(3000+)","Shah Alam",""
"dq6i","Sweethings Enterprises","Desserts","3.9","(59)","Shah Alam",""
"lo88","Corndott Cheese Viral  (Semarak)","Asian","4.7","(24)","Shah Alam",""
"nuje","Corndott Cheese Viral (Tapak Penjaja)","Asian","5","(6)","Shah Alam",""
"xqfx","Nasi Lemak Grandma Sambal Padu Wehh","Nasi Lemak","4.6","(1000+)","Shah Alam",""
"fb5u","SOFTDONUT37","Bread","5","(42)","Shah Alam",""
"zj74","PISANG GORENG KAK U (SETIA TAIPAN)","Malaysian","4.5","(100+)","Shah Alam",""
"w3as","Samurai Yakiniku Setia Alam","Japanese","4.5","(100+)","Shah Alam",""
"y1a7","Dapur Mas Kelate","Malaysian","4.6","(100+)","Shah Alam",""
"gcvd","PISANG GORENG JACHO","Asian","4.8","(54)","Shah Alam",""
"q1c2","Ketupat Rendang & croffle vs Satay Cik Phea","Malaysian","4.8","(16)","Shah Alam",""
"m039","Queen's of Nasi Lemak","Malaysian","4.9","(95)","Shah Alam",""
"h2t6","Nasi Ayam Ros Signature by Puteh's Kitchen","Asian","4.9","(12)","Shah Alam",""
"e3mp","RICHIAMO COFFE (Setia Alam)","Asian","4.6","(68)","Shah Alam",""
"vawb","Kalyanam Virunthu Cafe","Indian","3.4","(67)","Shah Alam",""
"toha","Fei Fei Claypot Chicken Rice Shop (Restoran 33 SA Kopitiam)","Chicken Rice","4.3","(100+)","Shah Alam",""
"ujs2","Ani Sup Utara@ Food Court RASA setia city mall","Malaysian","4.9","(41)","Shah Alam",""
"ylsz","欢乐今宵南洋​茶室​FUN LOK KAM XIU KOPITIAM","Chinese","4","(85)","Shah Alam",""
"r9td","Warung Soto Pasir Penambang 3","Malaysian","4.6","(2000+)","Shah Alam",""
"bzb3","Chili Pan Mee & Yong Tau Foo (Setia City Mall)","Chinese","4","(48)","Shah Alam",""
"q9ma","Luna Luna (Setia City Mall)","Pasta","4.6","(3000+)","Shah Alam",""
"ip1c","RAMPAK SUNDA","Malaysian","4.6","(100+)","Shah Alam",""
"pkbd","Zhong Thai Restaurant - Bandar Pinggiran Subang","Asian","3","(6)","Shah Alam",""
"b9bm","HWC Coffee (Setia Alam)","Asian","4.9","(100+)","Shah Alam",""
"o2zy","Tony Romas (Setia City Mall)","Western","4.6","(100+)","Shah Alam",""
"ueby","GSC (Setia City Mall)","Cakes","4.5","(100+)","Shah Alam",""
"updp","Restoran Chef's Shah Kitchen","Malaysian","4.5","(4)","Shah Alam",""
"vbrl","Ayam Penyet@ Food Court RASA setia city mall","Asian","1","(1)","Shah Alam",""
"h69n","Khadijah Satay @ Restoran Rahmat Bistro","Malaysian","4.1","(24)","Shah Alam",""
"b6q1","Chef Mohd Yong Chinese Muslim Kitchen","Chinese","4.7","(100+)","Shah Alam",""
"s4jr","The Best Burger","Burgers","4.9","(100+)","Shah Alam",""
"o0ye","A&W (Setia City Mall)","Fast Food","4.6","(5000+)","Shah Alam",""
"bkqy","Little Wok (Setia City Mall)","Asian","4.9","(16)","Shah Alam",""
"i31x","The Best Dim Sum Restaurant (Setia Taipan)","Dim Sum ","4.1","(100+)","Shah Alam",""
"sgr5","Melody Bistro Cafe","Burgers","4","(1)","Shah Alam",""
"mnti","Bubblebee (Setia Alam)","Western","4.7","(500+)","Shah Alam",""
"oe88","Rollney (Setia City Mall)","Beverages","4.6","(4)","Shah Alam",""
"rdab","Rule's Apam Balik@ Food Court RASA setia city mall","Malaysian","4.6","(11)","Shah Alam",""
"o3e6","Ikan Bakar@ Food Court RASA setia city mall","Malaysian","2.3","(4)","Shah Alam",""
"p4up","Chezz N Wings @ Setia Arab Cafe","Malaysian","4.6","(100+)","Shah Alam",""
"xb75","Chili Pan Mee@ Food Court RASA setia city mall","Malaysian","4.9","(9)","Shah Alam",""
"e3vg","Ko Hyang (Setia City Mall)","Korean","4.6","(1000+)","Shah Alam",""
"pdwh","INCHEON JOMIN","Desserts","4.8","(100+)","Shah Alam",""
"igo4","Kenangan Coffee (Setia Taipan)","0 min","5","(18)","Shah Alam",""
"xvuc","Burger KawKaw Timah Setia Alam","Burgers","4.9","(8)","Shah Alam",""
"snek","Asam Pedas Hananie Cuisine","Malaysian","5","(23)","Shah Alam",""
"t6x7","Kedai Ayam Penyet Mama Siti (Cawangan 1)","Asian","4","(1)","Shah Alam",""
"s1sx","Sushi King (Setia City Mall)","Japanese","4.5","(2000+)","Shah Alam",""
"h5le","Asia crips kitchen","Asian","4.8","(34)","Shah Alam",""
"r3r3","EG BURGER","Burgers","4.9","(100+)","Shah Alam",""
"x0jr","D’kulaan Nasi Ayam Bukit Kemuning","Rice Dishes","4.9","(500+)","Shah Alam",""
"vgwu","RESTORAN CIK TRI SAHARA (Setia Alam)","Malaysian","4.7","(4000+)","Shah Alam",""
"g5gp","Pasta X Fried Chicken By Luna Luna","Fried Chicken","4.7","(500+)","Shah Alam",""
"r9pv","KD Hong Kong (Setia Alam)","Chinese","4.5","(1000+)","Shah Alam",""
"bwt3","Cafe Chef Wan - Setia City Mall","International","4.7","(65)","Shah Alam",""
"dvr4","SugarStar","Cakes","4.7","(28)","Shah Alam",""
"kii9","Ummi Kitchen","Nasi Lemak","4.4","(100+)","Shah Alam",""
"vvn8","KA HO KOPITIAM","Rice Dishes","4.8","(100+)","Shah Alam",""
"epp4","SOYA BEAN AMOI","Asian","4.5","(75)","Shah Alam",""
"r5tf","Curry Noodles & Wantan Mee @ Ah Tan White Coffee","Curry","4.2","(100+)","Shah Alam",""
"s2wo","Pak Lim Kopitiam","Malaysian","4.7","(1000+)","Shah Alam",""
"w1mg","Xfrens st seafood restaurant","Chinese","4.8","(100+)","Shah Alam",""
"fy11","Gigi Coffee (Denai Alam)","Coffee","4.9","(100+)","Shah Alam",""
"x1hc","By Flynn Foodie","Laksa","4.7","(1000+)","Shah Alam",""
"zp0t","THAI STATION","Thai","5","(8)","Shah Alam",""
"lxg1","Heng Dai Food Court","Chinese","4.7","(18)","Shah Alam",""
"bm72","KUPI GING  CAFE","Western","4.7","(2)","Shah Alam",""
"cve4","Teh Tarik Place (Setia city Mall)","Fried Rice","4.8","(100+)","Shah Alam",""
"l4pd","E-C-NE KOREAN BBQ&HOTPOT RESTAURANT","Korean","4.8","(100+)","Shah Alam",""
"q9qc","Lai Kei Sam Kan Chong @ Tiam Fu Kopitiam","Noodles","4.7","(100+)","Shah Alam",""
"wy1h","Laura Medina Cafe (Setia Alam)","Malaysian","4.9","(98)","Shah Alam",""
"ahuk","Sushi Kitago","Japanese","3.8","(100+)","Shah Alam",""
"htka","LAKSA KAMPONG","Laksa","4.8","(100+)","Shah Alam",""
"z34h","Dapur Mok Kome","Malaysian","4.8","(100+)","Shah Alam",""
"irpo","D'Delek Lamb Takoyaki, Waffle & Donut","Malaysian","4.6","(25)","Shah Alam",""
"efhz","Muiz Hot Chicken Denai Alam","Fried Chicken","4.8","(100+)","Shah Alam",""
"voeu","Sambal Sambal (Setia Taipan)","Asian","2.8","(24)","Shah Alam",""
"mtco","GTR Burger (Setia Alam)","Burgers","5","(2)","Shah Alam",""
"it19","Mustawa Coffee & Eatry","Western","5","(30)","Shah Alam",""
"ih8p","Mama Cooks","Asian","4.7","(92)","Shah Alam",""
"o3xi","Breakfast Corner @ Tiam Fu Kopitiam","Chinese","4.6","(100+)","Shah Alam",""
"mapq","Waffle Station","Cakes","5","(5)","Shah Alam",""
"l1qe","Little Italy (Setia Taipan)","Pasta","4.5","(16)","Shah Alam",""
"bdn3","Rojak Buah Uncle Sani","Desserts","5","(1)","Shah Alam",""
"sflw","Daging Harimau Menangis & Ikan Bakar","Asian","3.7","(10)","Shah Alam",""
"udwb","CHIZU (Setia City Mall)","Bread","4.4","(100+)","Shah Alam",""
"h3ph","Marlina Nasi Kerabu Kampung (Alam Budiman)","Nasi Kerabu","4.7","(1000+)","Shah Alam",""
"k4wp","Ma Zi Pan Mee (Setia Taipan)","Noodles","4.8","(49)","Shah Alam",""
"eiri","oriental city cafe","Noodles","4","(100+)","Shah Alam",""
"l4tq","AE Food & Catering - Setia Alam","Asian","4.9","(4)","Shah Alam",""
"s6kh","Baskin-Robbins (Setia City Mall)","Desserts","4.6","(100+)","Shah Alam",""
"v7vv","NASI KUKUS KJC","Nasi Kukus","4.6","(1000+)","Shah Alam",""
"f92v","Nasi Lemak Yoep Teluk Intan","Malaysian","5","(2)","Shah Alam",""
"owko","Brunch Spot","Western","5","(3)","Shah Alam",""
"o53x","4Fingers Crispy Chicken (Setia Alam)","Chicken","4.6","(5000+)","Shah Alam",""
"i8ie","Bubur Royale","Porridge","4.6","(100+)","Shah Alam",""
"o6wx","Maysan Coffee & Laundry","Malaysian","4.7","(500+)","Shah Alam",""
"n1tz","Kak Jah Cafe","Malaysian","4.7","(1000+)","Shah Alam",""
"kne0","Riya’s PaaniPuri","Curry","3.6","(33)","Shah Alam",""
"c8ge","CASIA CAFE (Giant Kota Kemuning)","Fried Rice","4.7","(2000+)","Shah Alam",""
"bee0","UMIE KLATE CCCW","Nasi Kerabu","4.6","(100+)","Shah Alam",""
"s7we","Kolo Mee & Sarawak Laksa @ Tiam Fu Kopitiam","Noodles","3.4","(100+)","Shah Alam",""
"z2vn","Subway (Setia City)","Sandwiches","4.5","(1000+)","Shah Alam",""
"wts4","Foodle Food Hall - Foodle (Kota Kemuning)","Malaysian","4","(51)","Shah Alam",""
"efl0","Salad Atelier (Setia City Mall)","Healthy","4.7","(500+)","Shah Alam",""
"u23u","Thaimada","Thai","4.9","(59)","Shah Alam",""
"p1tk","Uncle Yeoh Penang Fried Kuey Teow @ Tiam Fu Kopitiam","Kuey Teow","4.6","(100+)","Shah Alam",""
"p8zq","How Kee Chicken Rice @ Tiam Fu Kopitiam","Chicken","3.9","(500+)","Shah Alam",""
"n7vi","Legasi Nasi Lemak (Setia Alam)","Nasi Lemak","4.5","(5000+)","Shah Alam",""
"bb6t","Mister Beard Burger","Burgers","5","(6)","Shah Alam",""
"son6","Ayam Penyet Best (Setia Alam)","Asian","4.3","(53)","Shah Alam",""
"hm1p","Mee Hun Kuey @ Tiam Fu Kopitiam","Noodles","3.3","(20)","Shah Alam",""
"q5rn","Leong’s Kitchen @ Jin Ho Chiak","Noodles","4.9","(100+)","Shah Alam",""
"hr3n","Lettuce & Rise (Setia City Mall)","Seafood","4.3","(500+)","Shah Alam",""
"s4t3","The Good Bowls & Pasta - Foodle (Kota Kemuning)","Fast Food","4.6","(4)","Shah Alam",""
"ywyi","BUROOJ CAFE","Malaysian","4.7","(57)","Shah Alam",""
"qvzw","CHICKEN ROYALE (Kota Kemuning)","Asian","4.5","(100+)","Shah Alam",""
"yp9c","Chef Patrol","Pasta","4.7","(100+)","Shah Alam",""
"jgk9","Nasi Ayam Berapi - Foodle (Kota Kemuning)","Asian","4","(80)","Shah Alam",""
"wyh1","Marroush - Foodle (Kota Kemuning)","Asian","4.7","(17)","Shah Alam",""
"m529","Med Mex (Setia City Mall)","Wraps","3.4","(16)","Shah Alam",""
"znaf","Bee Ho Ho Noodle House","Asian","3.6","(2)","Shah Alam",""
"qlnj","YENS BURGER","Burgers","4.6","(100+)","Shah Alam",""
"n4wg","Nasi Minyak Gulai Power","Malaysian","4.8","(3000+)","Shah Alam",""
"oxoy","Delicious Food Dinner @Tiam Fu","Chinese","4.7","(500+)","Shah Alam",""
"p1qk","Safeway Rice & Noodles @Tiam Fu Kopitiam","Chicken","4.5","(100+)","Shah Alam",""
"vu96","BEE HOHO NOODLE HOUSE","Chinese","4","(8)","Shah Alam",""
"szpf","Zada Cafe","Asian","3.9","(45)","Shah Alam",""
"p6se","Delicious Dinner Corner @ Tiam Fu Kopitiam","Chinese","4.7","(500+)","Shah Alam",""
"bxg3","Ayam Gunting Uncle N","Western","4.7","(57)","Shah Alam",""
"qnm5","Tejas Food","Indian","2.2","(2)","Shah Alam",""
"q4mj","New Gen Mom Kitchen","Asian","4.7","(500+)","Shah Alam",""
"h94i","Seri Malaya - Foodle (Kota Kemuning)","Malaysian","1.8","(26)","Shah Alam",""
"x6br","RIA Ayam Penyet @ Setia City Mall","Ayam Penyet","4.5","(100+)","Shah Alam",""
"qfle","YENS TOMYAM SEAFOOD","Fried Rice","4.4","(100+)","Shah Alam",""
