"StoreId","storename","FoodType","AverageRating","City","totalcustomer","totalreturningcustomer","totalreview"
p8qq,Gerai Oren,Fried Rice,4.6,Klang,138,23,178
p8yl,Lets Joy Cafe (Bukit Tinggi),Asian,4.4,Klang,22,3,26
p9lv,Polperro Steak House (The Lubok),Malaysian,4.4,Klang,15,1,18
p9wq,Marrybrown (Jalan Gopeng),Rice Dishes,4.6,Klang,145,16,161
padp,Pak Jan Western @ Anytime,Western,3.9,Klang,19,0,19
pbgf,Nasi Lemak Kukus Bunga Raya,Nasi Lemak,4.1,Klang,4,0,4
pc03,BURGER JOHN CORNER,Malaysian,4.5,Klang,1,0,1
pcs8,Bobalife (Taman Berkerly),Desserts,4.8,Klang,12,1,13
pdh8,Salad Atelier (Bukit Tinggi 2 Klang),Asian,4.4,Klang,54,11,81
pdly,Al amin seafood & western,Asian,4.6,Klang,22,3,25
pdr6,Artisan Food Corner,Burgers,5.0,Klang,1,0,1
pdzv,RESTORAN MUSLIM SABAHAN CHINESE FOOD,Asian,4.6,Klang,46,10,79
pe5l,Vinra Curry House Restaurant,Indian,4.6,Klang,1,1,2
pfhg,Selera Utara,Malaysian,4.5,Klang,3,0,3
phf8,Restaurant Sri Sentosa Curry House,Roti Canai,4.8,Klang,4,0,4
phx7,Ucu Burger Cheese Leleh,Chicken,4.8,Klang,12,3,16
pjce,Chatime (AEON Bukit Tinggi),Bubble Tea,4.7,Klang,14,1,15
pjgj,Kari Kepala Ikan Station,Malaysian,4.5,Klang,3,0,3
pl6p,JOHAN D'LICIOUS,Malaysian,3.2,Klang,1,0,1
plt8,Restaurant Famous Gourmet,Rice Dishes,4.5,Klang,2,0,2
pmtt,THIRSTY GARDEN SPORTS BAR @ KITCHEN,Western,3.2,Klang,12,0,12
pnbm,Mat Rock Ayam Goreng Kunyit (Klang),Malaysian,4.6,Klang,12,0,12
pocc,CoCo Crave Cuisine,Malaysian,5.0,Klang,2,1,5
pqbp,Roddu Kadai,Malaysian,3.8,Klang,2,0,2
prsf,The Fish Bowl (Bukit Tinggi),Poke Bowl ,4.7,Klang,54,4,63
prwx,Warong Warisan Asli,Malaysian,4.6,Klang,74,7,81
pufv,CHEF TAKO Klang,Tom Yum,4.9,Klang,13,2,15
pwek,Restoran Haji Kasim,Roti Canai,4.7,Klang,10,0,10
px32,Vashana Banana Leaf,Fried Chicken,4.3,Klang,12,2,16
pxhn,LAO MU LOU SI FEN 老母螺蛳粉,Beverages,4.4,Klang,16,0,16
q0gl,Restoran Nasi Lalap Chi Liung (Batu Nilam),Malaysian,4.6,Klang,43,5,49
q0st,Uncle Lan Corner (Lan Murtabak),Roti Canai,4.7,Klang,73,13,98
q0yu,Ah Her Bak Kut Teh 亞火肉骨茶 (Botanic),Rice Dishes,4.2,Klang,11,1,13
q0zv,Gong Cha (Aeon Mall Bukit Tinggi),Beverages,4.7,Klang,5,0,5
q1vx,TKU Restaurant,Chinese,4.7,Klang,5,1,6
q1yn,Coolblog – Lotus's Klang,Beverages,4.5,Klang,21,2,23
q2er,The Chicken Rice Shop (Giant Klang),Chicken,4.5,Klang,78,5,85
q2fj,QNasi Lemak,Malaysian,4.5,Klang,76,3,79
q2kq,UNCLE THOMAS KOPITIAM,Malaysian,4.2,Klang,2,0,2
q2rj,BT Dim Sum House,Dumpling,4.6,Klang,15,3,27
q2sd,JY Bread House,Desserts,3.8,Klang,30,1,31
q3ac,Restoran Mamu AK Bistro,Roti Canai,4.7,Klang,34,5,41
q3ug,Fruit Addicts Cafe,Juice,4.7,Klang,27,2,42
q411,TOM YUM SPECIALIST (PAK JOE'S),Malaysian,4.6,Klang,40,4,44
q42s,LGP Meal @ Mikey Kopitiam,Noodles,4.7,Klang,1,0,1
q4at,KAFE SERLAH ILHAM BONDA,Malaysian,4.4,Klang,1,0,1
q4oy,Cheese Baker@Bukit Tinggi,Dim Sum ,4.5,Klang,32,1,33
q6fu,Chola Kitchen Restaurant,Indian,4.4,Klang,59,7,66
q6oy,NINE CHEE CHEONG FUN & YONG TOFU,Chinese,4.7,Klang,1,0,1
q6us,Jambatan Amin Seafood,Seafood,4.6,Klang,92,16,139
q7br,"168 Meru Kopitiam",Beverages,4.5,Klang,1,1,8
q7ea,Brilliant Nasi Lemak House (Klang),Nasi Lemak,4.5,Klang,36,7,62
q7i7,SAIFUL BURGER 5G,Burgers,4.5,Klang,4,1,5
q7vd,Little Chef Western Food,Chicken Chop,4.8,Klang,3,0,3
q7y1,Mama Kim Wellness Kitchen (Bandar Botanic),Soups,4.2,Klang,7,0,7
q8gr,Biryani Paradise,Briyani,4.7,Klang,36,5,43
q9cx,Kim Gary Restaurant (Aeon Bukit Tinggi),Asian,4.5,Klang,44,10,56
q9dd,Osaka Japanese Restaurant,Sushi,4.7,Klang,1,0,1
q9ph,JNJ WESTERN,Pasta,4.1,Klang,1,0,1
qa9n,Below40Degree 排骨王 （138 Parklands Kopitiam),Asian,4.5,Klang,1,0,1
qbnz,KAMPUNG KUANTAN PRAWN MEE,Chinese,5.0,Klang,1,0,1
qcdn,Warung Makan Malysa,Ayam Penyet,4.7,Klang,6,0,6
qcel,hashmi restaurant,Malaysian,4.0,Klang,19,6,26
qd2c,Kampung Burger Johan Setia,Malaysian,4.8,Klang,1,0,1
qf7k,Zila Satay (Klang),Malaysian,5.0,Klang,1,0,1
qfh8,RESTORAN DAPUR ASIA BARAT,Asian,3.6,Klang,1,0,1
qgbc,Food Avenue (AEON Mall Bukit Raja Western Cuisine),Pasta,4.5,Klang,2,1,4
qgof,Hoh Liao Kopitiam Yong Tau Fu,Chinese,1.0,Klang,1,0,1
qhjf,Baan Korat Thai Restaurant,Seafood,4.7,Klang,23,2,26
qki9,Malek Maju Mamak Kitchen,Asian,4.4,Klang,5,0,5
ql7h,Gerai Makan Sholeha,Malaysian,4.9,Klang,15,4,21
qmx0,Corndough Arilicious Terlajak Padu,Snacks,4.5,Klang,2,0,2
qq98,Mr And Me Waffles@JY Bread House,Desserts,4.5,Klang,1,0,1
qs8d,Restoran A &L,Noodles,4.7,Klang,1,0,1
qthp,Thai Food @ Lucky HH Restaurant,Chinese,4.6,Klang,8,3,13
qtx8,BT Fried Chicken,Fried Chicken,4.6,Klang,15,1,16
qua7,"Kopi Saigon Kg Jawa, Klang",Asian,4.5,Klang,6,0,6
qukn,Kopi Dua Darjat (Seksyen 7),Beverages,4.6,Klang,2,0,2
qv48,SONA PUNJAB,Rice Dishes,4.4,Klang,11,0,11
qvaa,RESTORAN AL FAHMIDA MAJU,Malaysian,4.0,Klang,9,0,9
qvld,Ayam Cincang Mekna,Chicken,4.2,Klang,4,1,5
qw0w,Ndakek Pizza Klang,Pizza,5.0,Klang,1,0,1
qxkn,Aisyah Yong Tau Fo,Malaysian,4.6,Klang,8,0,8
qxos,Nasi Kukus Kambing Bakar MK,Malaysian,4.3,Klang,44,3,47
qxqf,DAPUR PANAS IBU,Ayam Penyet,4.2,Klang,4,0,4
qyb6,WARUNG HALAL DIM SUM & PAU,Asian,4.6,Klang,5,0,5
qzu3,MIXUE (Bayu Tinggi),Malaysian,4.8,Klang,76,6,86
r0tn,Adam Burger Corner,Burgers,4.7,Klang,12,1,13
r0vc,MST Malindo,Asian,4.8,Klang,81,10,96
r1th,Restaurant Nandi,Malaysian,3.8,Klang,3,0,3
r2uw,AI SHANG SPICY HOT POT,Chinese,4.6,Klang,6,1,7
r2z5,Bungkus Kaw Kaw @ Gm Klang Wholesale City,Malaysian,4.2,Klang,11,1,12
r3aa,Restoran Mahmudah Maju (Klang),Malaysian,4.6,Klang,168,38,249
r3y2,ZUS Coffee - Lotus's Klang,Asian,4.9,Klang,17,2,21
r4oh,Restoran Al-Bidayah (Klang),Roti Canai,4.5,Klang,120,9,148
r4pf,Angcle Peoh Restaurant@ Bandar Bukit Tinggi,Malaysian,4.7,Klang,13,3,30
r4sj,Mithra Indian Kitchen,Indian,4.4,Klang,21,5,30
r51o,CEPAT~CEPAT,Cakes,5.0,Klang,2,0,2
r5ie,Starbucks (AEON Bukit Tinggi),Beverages,4.7,Klang,39,4,46
r5uz,Restoran Cili Padi Klang,Nasi Lemak,4.5,Klang,12,1,13
r5xa,Anis Char Kuey Teow,Pisang Goreng,4.4,Klang,2,1,3
r6gu,Restoran Selera mega,Malaysian,4.6,Klang,197,31,256
r6mq,Aman Nasi Kukus (Bandar Botanik),Nasi Kukus,4.4,Klang,1,0,1
r6xi,Cendol Mie,Desserts,4.7,Klang,10,3,14
r6xu,"Adam Burger ""99""",Burgers,4.8,Klang,73,14,98
r7hs,Kopi Street Char Kuey Teow,Seafood,4.4,Klang,41,3,47
r7rp,Restoran Duangdee,Fried Rice,4.5,Klang,44,0,44
r7uz,Ah Xian Vegetarian@Kim Kau Shen Restaurant,Malaysian,4.5,Klang,6,2,14
r9jn,Ah Seng Ais Kacang MPK Plaza,Fried Rice,4.7,Klang,11,0,11
r9pl,BIG TAS' TEA (Tanjung Syawal),Malaysian,4.6,Klang,11,1,12
r9rr,RESTORAN NILA CORNER,Indian,4.4,Klang,24,3,29
r9um,Kak Yan Corner (D' Nenas Foodcourt),Asian,4.3,Klang,2,0,2
ra48,Warong Kita,Ayam Penyet,4.1,Klang,12,0,12
raqw,Nila Family Restaurant,Indian,4.8,Klang,10,0,10
rbdc,FC8 Nasi Ayam Giant Bukit Tinggi,Chicken,4.6,Klang,9,1,11
rbe2,MALER CURRY HOUSE,Asian,4.2,Klang,2,0,2
rccf,YCY FOOD RESTAURANT,Malaysian,3.3,Klang,3,0,3
rcrg,Yasashi cafe,Vegetarian,4.9,Klang,4,1,7
rdal,Burger Cedok'z (Taman Ehsan Jaya),Malaysian,5.0,Klang,1,0,1
rfzz,Wo Jia Fried Chicken Corner (Taman Sentosa),Chinese,5.0,Klang,3,1,6
rj37,Kedai Makan YUNA CAFE,Asian,4.6,Klang,93,19,117
rjgk,DYELLA CORNER (Hijrah Selangor),Nasi Lemak,4.6,Klang,32,3,35
rkwh,Masakan Cina Muslim,Pancakes & Waffles,4.5,Klang,1,0,1
rlqe,Restoran Nasi Kandar Shifa,Malaysian,3.5,Klang,1,0,1
rm5t,HERITAGE KOPITIAM,Chinese,5.0,Klang,5,1,6
rn2s,RESTORAN DIN'S CORNER (LRT3 JLN MERU),Malaysian,5.0,Klang,3,1,4
rn6j,Rong Rong Wan Tan Mee 蓉蓉云吞面 - Ah Lam Kopitiam [Non-Halal],Chinese,3.7,Klang,6,1,7
rq4m,Dee Ilham Seafood,Thai,4.2,Klang,8,0,8
rqcv,LONTONG ASLI KLANG,Rice Dishes,4.0,Klang,2,0,2
rr2w,The Manhattan Fish Market (KitchenCo Ambang Botanic),Seafood,4.4,Klang,10,0,10
rv82,One Nyonya,Asian,3.9,Klang,12,0,12
rxig,Restoran Xiong Bee,Chinese,4.5,Klang,7,2,10
s0fo,MIYAKO SUSHI,Japanese,4.1,Klang,5,0,5
s0gb,Tealive (Taman Sentosa Klang),Bubble Tea,4.7,Klang,65,5,73
s0n5,CRG Chicken Rice Guys (Klang),Malaysian,4.8,Klang,45,10,57
s0zs,Restoran Tst & At,Chinese,4.3,Klang,17,0,17
s1di,The Buzz (Premiere Hotel Klang),Noodles,4.7,Klang,2,0,2
s1kl,Johnny's Restaurant (AEON Bukit Raja),Fried Rice,4.7,Klang,47,6,59
s1xu,Moving cafe,Sandwiches,4.8,Klang,2,0,2
s2g7,Emporium makan Heng kee Wantan Mee @ tiam fu kopitiam,Noodles,4.4,Klang,1,0,1
s2iw,Uncle wei Kopitiam Chicken Rice,Chicken,4.7,Klang,18,4,25
s2st,Fatt Kei Yong Tau Fu,Chinese,4.7,Klang,6,1,7
s3ej,Baker's Cottage (Rantau Panjang),Chicken Rice,4.7,Klang,25,3,29
s3wq,Che Go Korean BBQ RESTAURANT (Bukit Tinggi),Chicken,4.6,Klang,33,6,42
s3xv,Uncle Raju Kopitiam,Malaysian,4.5,Klang,12,2,18
s3zw,Irdina Delicious,Rice Dishes,4.7,Klang,12,2,15
s4bf,Thai Food @ Klang Parade,Fried Rice,4.2,Klang,12,1,13
s4eq,Gao Luo Prawn Mee@168 Meru Kopitiam,Soups,4.6,Klang,1,0,1
s4jc,Warung Saniani,Fried Rice,4.6,Klang,6,1,8
s4lm,Black Canyon Restaurant (AEON Bukit Tinggi),Tom Yum,4.6,Klang,47,7,57
s5fs,Hot & Roll (Giant Bukit Tinggi),Wraps,4.7,Klang,6,1,7
s6fp,Hon Bak. Bak Kut Teh @ Come 96 Foodcourt,Rice Dishes,4.3,Klang,23,2,26
s6hf,Panmour Villa Klang,Fried Rice,4.6,Klang,15,3,23
s6nq,Bakers Pastry Station,Cakes,4.4,Klang,2,0,2
s6ph,Baskin-Robbins (AEON Bukit Raja),Desserts,4.5,Klang,3,0,3
s6vr,Nasi Kandar Mesra Maju Bayu Mas,Malaysian,4.3,Klang,3,0,3
s7ge,warong Pak Aji,Chicken,4.5,Klang,8,0,8
s8b2,SG PULOH CHICKEN RICE,Halal,4.5,Klang,4,0,4
s8by,Kanto House,Japanese,4.4,Klang,11,2,14
s8ep,Sambal Lalapan,Fried Rice,4.8,Klang,38,2,43
s8mn,Nasi Kandar Mesra Maju (Klang),Malaysian,4.1,Klang,7,2,12
s9zy,Mr Mamak (Bukit Tinggi),Malaysian,4.5,Klang,315,32,431
saf3,RESTORAN BANANA LEAF KARIPODI,Indian,4.8,Klang,12,1,13
sb4k,CRUNCHY MOZZARELLA - KOREAN STREET FOOD,Malaysian,4.6,Klang,6,1,7
sdge,Restoran Sri Bandar Puteri,Roti Canai,4.5,Klang,1,0,1
semh,SELERA TIMUR & BARAT,Malaysian,3.9,Klang,1,0,1
sgdh,SS BLISSFUL CAKES & DESSERTS,Cakes,4.9,Klang,2,0,2
sjmd,Hon Kei Spicy Soup | 翰记辣汤,Asian,4.5,Klang,21,3,31
sko9,Kedai Makan Duwiriski Enterprise,Fried Rice,4.0,Klang,11,1,12
skv7,Pulau Ketam Cuisine - Hoh Liao Kopitiam,Malaysian,4.0,Klang,5,1,6
slu8,Wafiy Burger (Klang),Burgers,4.8,Klang,8,0,8
slue,Taste of Pakistan Hzbillrich Empire,Middle Eastern,4.9,Klang,5,1,7
smex,Papa Burger,Burgers,4.7,Klang,5,0,5
sqcs,ayam gunting city,Malaysian,4.4,Klang,11,3,14
ssn2,Nasi Ayam Mansor Iman,Asian,4.3,Klang,1,0,1
su58,Nasi Lemak CT Port Klang,Malaysian,4.8,Klang,5,0,5
su8a,Classic Taiwan Braised Pork Rice (Bukit Tinggi),Asian,4.5,Klang,57,7,67
sw0v,Cafe 1986,Cakes,4.5,Klang,36,3,47
swcv,KLANG FOOD CENTRE,Chinese,4.8,Klang,3,0,3
swxt,Mirch Masalaa Cafe,Indian,4.2,Klang,30,0,30
sxm1,Restoran Sri Nachia,Roti Canai,3.5,Klang,33,2,38
sxop,Taste More Healthy Food,Seafood,4.7,Klang,14,0,14
sxst,NASI LEMAK SRI SARAWAK,Nasi Lemak,4.4,Klang,28,3,31
sy2g,RESTORAN NOOR CHAHAYA,Roti Canai,4.4,Klang,4,0,4
t0cm,Nyonya Kitchen & Caterers Bayu Perdana,Noodles,4.8,Klang,3,0,3
t1fw,Sosej &Lockhing Bakar,Nasi Kukus,3.7,Klang,5,0,5
t1sv,Nasi lemak Saidiah,Nasi Lemak,4.3,Klang,2,0,2
t2bk,Eng Chun Bak Kut Teh,Rice Dishes,4.5,Klang,9,0,9
t2hj,Classsic Briyani House,Briyani,4.4,Klang,2,0,2
t2yd,NASI AYAM FAIZAL,Rice Dishes,4.6,Klang,14,1,15
t3ve,Lai Choon Bah Kut Teh 来春烘肉骨茶,Rice Dishes,4.7,Klang,3,1,4
t3ze,RESTORAN REZEKI AL MUBARAK,Malaysian,4.5,Klang,32,8,58
t43j,GOOD TASTE Fresh Kerang Char Kuey Teow,Asian,4.7,Klang,1,0,1
t4al,Mamacita Pizza & Pasta,Pasta,4.6,Klang,17,0,17
t4m7,NEW HONG KONG RESTAURANT,Asian,4.9,Klang,10,1,11
t4nb,Restoran Pak Joe's,Malaysian,4.7,Klang,69,11,92
t4qv,YOU & MEE RESTAURANT (Bukit Tinggi),Noodles,4.6,Klang,7,2,9
t4xt,Hometown Hainan Coffee (Bandar Baru Klang),Malaysian,4.3,Klang,9,0,9
t54o,Mr Krofel (GM Klang),Desserts,1.0,Klang,1,0,1
t5jr,Ana Yong Tau Fu 1,Malaysian,4.8,Klang,8,0,8
t5ow,RESTORAN FARIDAH NASI AYAM,Chicken,4.8,Klang,15,2,17
t5tv,Cendol Rojak Ipoh,Desserts,4.6,Klang,4,0,4
t7cz,KFC (Gravit 8),Fried Chicken,4.4,Klang,103,6,110
t7vm,Ayam Gepok Bayu,Malaysian,4.6,Klang,10,2,13
t8ho,SATAY LIDO KLANG,Chicken,4.3,Klang,23,2,26
t8jw,Chicken rice express (botanic),Chicken,4.6,Klang,4,0,4
t8kh,Gerai Hasina Sri Muda,Malaysian,4.0,Klang,17,1,18
t91e,MAN SATAY KAMPUNG DELEK,Malaysian,4.8,Klang,3,0,3
t9ql,Eng Cun Bak Kut Teh,Rice Dishes,4.7,Klang,2,0,2
t9sw,RR TOMYAM,Tom Yum,3.9,Klang,34,2,36
t9ue,FamilyMart (Famima - Teluk Pulai),Japanese,4.6,Klang,30,3,46
tauv,Burger zack,Burgers,4.8,Klang,2,1,3
tb0v,Kamil Kitchen,Burgers,3.0,Klang,1,0,1
tcj8,Dakgogi K-Street Food,Korean,3.7,Klang,3,0,3
tde3,Restoran Masakan Jawa,Asian,4.8,Klang,2,0,2
te2x,Biryani Bro! (GM Klang),Briyani,4.3,Klang,3,0,3
ti8v,Tong Fong Seafood Restaurant,Chinese,4.5,Klang,14,0,14
tjpv,JAGOAN BAKSO MY (THE LUBOKX),Asian,4.5,Klang,7,0,7
tm6h,SATAY HASSAN,Beverages,4.7,Klang,7,0,7
tnmh,Meksu & Poksu food restorant ( Ikan Bakar Taman Kem ),Malaysian,4.8,Klang,1,0,1
tnxk,Timez Cafe,Malaysian,4.3,Klang,4,0,4
tocs,ORIGINAL CENDOL KLANG,Malaysian,4.0,Klang,3,0,3
tq5s,Choon May Dim Sum,Chinese,4.4,Klang,20,5,26
tsqh,Restoran Karthik,Asian,2.8,Klang,2,0,2
ttt6,HUAT D T FOOD,Chinese,4.3,Klang,1,0,1
tvc4,Warung Cik Ana - GM Klang,Asian,4.9,Klang,2,0,2
txjx,（油条之家）UHOME CHAKUEY,Chinese,4.9,Klang,2,0,2
tzp8,Cendol Bayu,Desserts,4.9,Klang,3,0,3
u0ar,Dinamik Cafe N Restoran,Malaysian,4.6,Klang,48,9,58
u1lf,Joi Gelato,Asian,4.2,Klang,2,2,4
u2fw,Warung Bawah Pokok,Malaysian,4.7,Klang,39,6,85
u2he,Restoran Nasi Kandar Dinnar,Indian,4.5,Klang,14,3,21
u4hm,Kepak Ayam Madu (Pandamaran),Soups,4.7,Klang,6,0,6
u4wa,BURGER MALIK SENTOSA,Burgers,4.8,Klang,15,3,19
u6dn,GERAI MEE GORENG AH KOW 老招牌炒面店啊九 (Night),Noodles,4.6,Klang,5,0,5
u6rq,RK F&B,Malaysian,4.6,Klang,13,1,15
u6ym,"3 Monkeys Cafe",Indian,4.6,Klang,14,3,19
u7kf,WARUNG JENDELA,Thai,4.5,Klang,12,0,12
uck0,RESTORAN SHANMUGA,Nasi Lemak,4.2,Klang,10,1,11
udcx,Jom Sarapan Dulu Enterprise,Malaysian,4.3,Klang,10,0,10
ufeh,AYAM GEBUK MELETUP,Asian,4.8,Klang,42,1,43
ufn7,Pulau Ketam 吉胆萍真古早味咖喱叻沙&云吞面,Laksa,4.6,Klang,5,2,11
ugqn,BlackBall (Bukit Tinggi),Desserts,4.9,Klang,2,0,2
ujf3,emart24 (KSL Avenue) (Restaurant),Korean,4.8,Klang,38,2,41
ulaq,MUTHU SPICY CORNER,Indian,4.3,Klang,13,1,15
umbr,Restoran Ipop Bistro,Asian,4.7,Klang,8,2,13
umk9,CHAY and SPICY,Indian,5.0,Klang,3,1,5
umye,TY Curry House,Indian,3.0,Klang,7,0,7
upxa,Mee Hiris China Muslim @ KSL Esplanade Mall,Asian,5.0,Klang,3,0,3
uqbo,Restaurant Kapar Curry House,Indian,4.6,Klang,32,6,40
urfp,Legend Of Sui,Malaysian,4.9,Klang,3,0,3
urr3,NEPALS CORNER SDN.BHD,Asian,4.8,Klang,10,1,11
urs2,T. Bun Kitchen,Korean,4.7,Klang,14,1,15
urxt,阿仔煮炒 Ah Zai Kitchen,Chinese,1.0,Klang,1,0,1
urzi,KONAR RESTAURANT,Indian,4.2,Klang,5,0,5
uspi,Nasi Kandar Original Melayu,Malaysian,3.8,Klang,6,0,6
uuqo,Warong Ma²Ba²(muslim),Malaysian,4.1,Klang,1,0,1
uvcq,Restoran Dapur Berapi,Chicken,4.0,Klang,22,1,25
uwae,Burger Coslow Kaw,Burgers,5.0,Klang,1,0,1
ux94,AYAM D' PENYET,Ayam Penyet,5.0,Klang,3,0,3
uxui,Selera Beratoq,Roti Canai,4.5,Klang,42,7,58
uz0j,Sizzling Noodle 铁板面 - Restoran Hong Yun 鸿运茶餐室 Bandar Bukit Raja Klang,Chinese,4.7,Klang,1,0,1
uz5c,Kugan Delicious Food Corner,Asian,2.3,Klang,5,0,5
v0nf,heong bee bak kut teh,Rice Dishes,4.6,Klang,7,0,7
v1ec,Mee Tauhu Tawau,Malaysian,4.7,Klang,66,13,85
v1qs,EDI CANAI,Roti Canai,4.8,Klang,58,10,73
v1sw,Nasi Kerabu Ja Corner,Malaysian,4.5,Klang,18,2,20
v29c,Ummi & Abbi Restaurant,Halal,4.4,Klang,7,1,9
v2el,Burger Mamak Bistro,Chicken Chop,4.4,Klang,14,0,14
v2ms,Mr Brader House Cafe,Chicken,4.4,Klang,1,1,2
v2nk,Nasi Lemak Ana,Malaysian,4.9,Klang,2,0,2
v3cf,Walid Chicken Rice (Bukit Cerakah),Malaysian,4.3,Klang,31,5,40
v4kj,Thai Food FC 09 @ Giant,Fried Rice,4.3,Klang,34,0,34
v6vu,CT takoyaki,Japanese,4.5,Klang,1,0,1
v7c0,Q&H kitchen,Western,4.6,Klang,1,0,1
v7wx,巴生古早味现烤鸡蛋糕 Klang Traditional Cake House,Cakes,4.5,Klang,3,0,3
v895,TRK BURGER,Asian,4.4,Klang,25,6,34
v8xi,Nasi Lemak Haji Amin (Family Kopitiam),Nasi Lemak,4.5,Klang,38,4,46
v93i,NASI LEMAK ROYALE KEDAH,Asian,4.7,Klang,31,2,35
v9py,SS Mee Jawa Pelabuhan Klang,Chicken,4.7,Klang,61,11,98
vap5,Wan Tempoyak Patin Temerloh,Seafood,4.0,Klang,1,0,1
varu,SVL RESTAURANT,Malaysian,4.5,Klang,5,3,30
vbee,Restoran LaliSan,Roti Canai,4.7,Klang,8,1,9
vc65,Restoran D'Heaven,Malaysian,3.7,Klang,2,0,2
vcxu,Sambal Buka Baju Klang,Malaysian,4.7,Klang,39,2,43
veez,Backyard Burger Boy,Malaysian,3.9,Klang,2,0,2
veuh,Gerai Mak Ngah Kuih Muih tradisional dan masakan panas,Asian,4.6,Klang,23,5,32
vevx,Nasi Lemak Sungai Udang Klang,Nasi Lemak,4.7,Klang,48,10,61
vh1k,Lan Yong Tau Foo (Persiaran Seri Junjung Bukit Tinggi),Seafood,4.3,Klang,1,0,1
vj5y,My Delicious Burger 88,Burgers,3.9,Klang,4,0,4
vl9q,Bliss Cake House,Bread,4.3,Klang,10,2,12
vqc6,Pisang Goreng Panas Ibu (Bukit Raja),Malaysian,4.4,Klang,5,0,5
vqoe,Jollibee (Aeon Bukit Tinggi),Fast Food,4.3,Klang,78,7,85
vr8z,THE JIBIN WESTERN,Malaysian,4.7,Klang,11,0,11
vr9y,"Official Street Burger (Rantau Panjang, Klang)",Burgers,5.0,Klang,1,0,1
vrh2,Bossy Deals,Asian,4.5,Klang,1,0,1
vrsp,Victony Food Conner,Malaysian,4.5,Klang,1,0,1
vstg,TOMYAM AWESOME PAK JOE'S,Malaysian,4.5,Klang,20,1,21
vub6,Nasi Lemak Enoki,Asian,5.0,Klang,1,0,1
vxj3,Hotplate Jihad,Asian,5.0,Klang,7,0,7
vxm7,Mr Mamak Pandamaran,Roti Canai,4.2,Klang,72,8,80
vyyz,Warisan Nasi Kukus (Restoran Parklands New World),Malaysian,4.6,Klang,8,2,16
vzmi,Sea King Sattisoru Asia Hub,Malaysian,4.7,Klang,2,1,3
vzom,Warung Bakso Sriyani (Ayam Geprek Klang),Chicken,4.3,Klang,27,4,33
vzw1,Lettuce & Rise (Bukit Tinggi 2 Klang),Seafood,4.5,Klang,9,0,9
w0cd,Hassan Ali Bistro,Roti Canai,4.5,Klang,29,3,33
w2do,Niko Niko Onigiri (Bkt Tinggi),Seafood,4.6,Klang,18,0,18
w2tw,Little Nyonya Cuisine (Aeon Bukit Raja),Chinese,4.7,Klang,3,0,3
w3gm,Sushi Go (Giant Bukit Tinggi),Asian,4.4,Klang,10,0,10
w3nk,葉城 ( 亁 ) 肉骨茶 Restoran Yap Seng Bah Kut Teh,Chinese,4.8,Klang,37,1,38
w3os,Restoran Selera Enak Azmi,Fried Rice,4.6,Klang,19,1,20
w3qp,KungFu Ramen - GM Klang,Asian,5.0,Klang,5,0,5
w4rt,Restoran Gomathy Vilas,Indian,4.2,Klang,17,0,17
w5cg,Restoran Kak B,Roti Canai,4.8,Klang,4,0,4
w5du,Gowri Spices Curry House,Indian,4.2,Klang,56,7,68
w5hb,Restaurant All Family,Asian,4.7,Klang,6,1,7
w5ie,GERAI MEE GORENG AH KOW 老招牌炒面店啊九 (Morning),Noodles,4.5,Klang,3,0,3
w6j8,Nasi Kandar Jabbar,Malaysian,4.7,Klang,48,9,60
w6xm,NIESHA FUN FOOD (Tesco Klang),Snacks,4.6,Klang,3,0,3
w6zm,D’Laksa (Aeon Bukit Tinggi),Laksa,4.5,Klang,214,27,263
w7lo,Budget's food,Indian,4.7,Klang,11,2,19
w8sw,Ashiqin Burger,Burgers,5.0,Klang,3,1,4
w9mg,Restoran Habeeb One Bistro,Roti Canai,4.3,Klang,47,8,64
wa15,Nasi Ayam Abah,Malaysian,4.7,Klang,21,3,24
wby3,Cozy Haus,Western,4.6,Klang,8,0,8
wc8h,Tang Yuan (Ambang Botanik),Desserts,5.0,Klang,1,0,1
wci6,Restoran Shanmuga (Bukit Tinggi),Malaysian,4.5,Klang,69,11,96
wcjn,Kedai Bakso Flat Hijau Pandamaran,Soups,4.8,Klang,20,0,20
wcum,Fried Chicken & Nasi Lemak – Jackson Chia,Nasi Lemak,1.7,Klang,1,0,1
wdq8,Chan’s Kitchen,Indian,4.5,Klang,4,0,4
wdud,DOWNTOWN BURGER BOTANIC,Burgers,4.6,Klang,8,0,8
we7h,Hon Kei Kopitiam,Chinese,4.5,Klang,76,13,98
wekz,UNCLE TAN CURRY CHICKEN RICE @ BBT 2 Kopitiam,Curry,4.5,Klang,2,0,2
wfh7,GS Chinese Fried Dough Sticks@288 Kopitiam,Chinese,4.5,Klang,2,0,2
wg67,Muthu Spicy Corner(Taman Sejati),Indian,4.6,Klang,3,1,5
wg6k,Ruth Corner,Nasi Lemak,3.1,Klang,1,0,1
wh9h,GERAI CIK TIMAH,Burgers,4.8,Klang,23,2,25
wibq,LEGEND VILLAGE RESTAURANT KAMPUNG DELEK BARU,Malaysian,4.4,Klang,48,8,57
wj0m,Eesha Signature,Indian,2.9,Klang,12,2,15
wjj0,Xiao Fan Zong ( Come 96 Food Court),Chinese,2.7,Klang,2,0,2
wjr4,Ricksha Klang,Indian,4.2,Klang,1,0,1
wkl0,Abah Bonda Ikan Bakar (Klang),Malaysian,4.6,Klang,50,7,58
